Id,SalePrice
2735,141084.88890144366
2736,142942.54430843453
2737,118452.15603308009
2738,138283.8592563198
2739,158154.27034531068
2740,137595.8739449951
2741,143741.10502057866
2742,154575.91008083138
2743,157888.5722432166
2744,159611.11699579307
2745,141370.46008205652
2746,136421.16918963863
2747,152987.8085007551
2748,128478.54106724178
2749,129479.56353541599
2750,132815.62431002315
2751,134443.46178982226
2752,196379.14178991283
2753,146753.88881911975
2754,200948.89746484702
2755,134467.9241224179
2756,90199.65703266455
2757,65730.82684001468
2758,82535.20399015077
2759,155764.34742158922
2760,120779.07299625532
2761,143572.97575200678
2762,143580.49726388633
2763,180503.71756397258
2764,150692.99284298715
2765,292035.1257068916
2766,139198.73119424068
2767,86641.65827240662
2768,132053.74686280426
2769,132025.65705907508
2770,140928.3143587733
2771,107483.7194501162
2772,112827.24436323396
2773,164149.25996900888
2774,146302.2860254682
2775,116109.65626530455
2776,141257.38370780976
2777,151863.11860683426
2778,102816.5964008244
2779,122270.25270802526
2780,97428.64911118231
2781,96789.3847907846
2782,97307.47810310406
2783,94979.43195457726
2784,124283.26424766194
2785,138118.8691090471
2786,63594.92233188256
2787,129079.75953444929
2788,75119.62428496132
2789,167690.450790162
2790,95006.20033793518
2791,114659.81531343743
2792,58207.432145319
2793,165282.78052549215
2794,93355.92630344363
2795,123707.38785790207
2796,96169.88702037344
2797,204058.91126117052
2798,101542.82908551289
2799,112541.01390904181
2800,68476.14005145518
2801,102903.68330569864
2802,129353.00672445848
2803,158522.12888133113
2804,131698.15177197516
2805,105969.39461296235
2806,83648.64632930694
2807,161890.06824170004
2808,144158.5518007979
2809,135800.1420508025
2810,128718.00858100952
2811,156130.2819173973
2812,154471.42737482168
2813,155239.02797991718
2814,158177.2575168216
2815,93451.29880924278
2816,244020.63745821986
2817,155507.40012546122
2818,130901.55430809734
2819,173111.5842498956
2820,142475.17039294244
2821,101332.37914802444
2822,198585.57468516778
2823,302595.3735554023
2824,181948.6340868605
2825,142799.95415653632
2826,134709.6734279113
2827,137337.54264758682
2828,212085.63005727433
2829,199795.5319017806
2830,224200.4394430443
2831,174395.38368596308
2832,256102.55081138722
2833,295735.4116916869
2834,222640.38515487534
2835,219460.39216997783
2836,190402.6661974862
2837,155831.81305602624
2838,152154.38817809033
2839,174543.1329303156
2840,205234.6343059158
2841,204126.89559535927
2842,228656.76434700922
2843,150548.32300164376
2844,168495.2234936491
2845,125941.08897907706
2846,207243.99012078092
2847,201709.73255848233
2848,217902.41444559334
2849,199745.37004494638
2850,273405.0395403759
2851,223073.47326921596
2852,235143.2486296907
2853,238094.88706849026
2854,139854.06160112363
2855,200489.48575931482
2856,200978.59510199408
2857,187424.1607148405
2858,204565.75335341357
2859,119344.29954956502
2860,129159.71104607347
2861,128540.18765080794
2862,190324.91484235483
2863,126897.9341983673
2864,237299.0204503771
2865,143622.88399005678
2866,142127.0153074866
2867,101651.92466322557
2868,96967.72055664776
2869,106427.10341592872
2870,126645.71528709284
2871,86283.95216786966
2872,49280.36442914239
2873,101923.71248592694
2874,138387.4142030255
2875,114620.25841840506
2876,166721.5338507912
2877,147716.20719710743
2878,168022.9583725839
2879,140925.35414427886
2880,105287.3558388545
2881,150833.9695690023
2882,179137.18998959116
2883,199865.0891465821
2884,203627.19803912097
2885,188705.73057124866
2886,240497.87389897605
2887,89983.12917629383
2888,141479.16968730866
2889,59359.0105372827
2890,75921.42466284154
2891,136719.46026595088
2892,49724.27824160017
2893,78368.10891859798
2894,62033.88347272457
2895,336222.4707132416
2896,282977.4244817164
2897,207297.7299357853
2898,153343.3051037364
2899,212215.98686725614
2900,160889.2007064832
2901,208369.12092539368
2902,196031.55264184572
2903,330703.9697354301
2904,347973.37136850384
2905,91551.89401323855
2906,195755.73979395215
2907,114116.0716887501
2908,133463.95654727833
2909,154536.75661300123
2910,78493.40777765164
2911,82870.21676156593
2912,147456.89604521665
2913,83338.0780258821
2914,79605.00768316377
2915,89638.51353131548
2916,83342.8988777635
2917,165959.5526270593
2918,119604.58095076005
2919,210910.28010627325
